date,dir,dir
2015,src/cmd/pprof/internal/report,3
2009,src/pkg/go/printer/data,3
2009,src/runtime/arm,3
2009,test/bugs/bug133.dir,3
2009,test/fixedbugs/bug160.dir,3
2014,misc/chrome/gophertool,3
2014,misc/vim/ftplugin/go,3
2014,misc/xcode/3,3
2014,misc/xcode/4,3
2014,src/cmd/go/testdata/src/badtest/badexec,3
2014,src/cmd/pprof/internal/fetch,3
2014,src/cmd/pprof/internal/plugin,3
2014,src/cmd/pprof/internal/svg,3
2014,src/cmd/pprof/internal/symbolz,3
2014,src/cmd/pprof/internal/tempfile,3
2014,src/cmd/yacc/expr,3
2014,src/go/build/testdata/empty,3
2014,src/libbio,3
2009,src/pkg/debug/macho/testdata,3
2009,src/lib/compress/gzip,3
2009,src/lib/compress/flate,3
2009,src/lib/archive/tar/testdata,3
2020,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/httpresponse,3
2020,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/internal/analysisutil,3
2020,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/unreachable,3
2020,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/unsafeptr,3
2020,src/cmd/vendor/golang.org/x/tools/go/ast/astutil,3
2020,src/cmd/vendor/golang.org/x/tools/go/cfg,3
2020,src/cmd/vendor/golang.org/x/tools/go/types/objectpath,3
2020,src/cmd/vendor/golang.org/x/xerrors,3
2014,src/pkg/archive/tar/testdata,3
2020,src/debug/gosym/testdata,3
2020,src/html,3
2020,src/internal/testlog,3
2020,src/internal/xcoff,3
2020,src/os/signal/internal/pty,3
2020,src/vendor/golang.org/x/net/http/httpproxy,3
2020,src/vendor/golang.org/x/net/http2/hpack,3
2020,test/fixedbugs/issue29612.dir,3
2009,src/lib/archive/tar,3
2020,src/expvar,3
2020,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/errorsas,3
2014,src/pkg/container/heap,3
2014,src/pkg/crypto/ecdsa,3
2017,src/crypto,3
2017,src/crypto/internal/boring/sig,3
2017,src/crypto/internal/cipherhw,3
2017,src/encoding/ascii85,3
2017,src/go/format,3
2017,src/log/syslog,3
2017,src/net/http/fcgi,3
2008,test/bugs/bug088.dir,3
2008,src/cmd/nm,3
2017,src/testing/internal/testdeps,3
2017,src/text/tabwriter,3
2017,src/vendor/golang_org/x/net/dns/dnsmessage,3
2017,src/vendor/golang_org/x/net/http/httpproxy,3
2017,src/vendor/golang_org/x/text/secure,3
2017,src/vendor/golang_org/x/text/unicode,3
2017,test/closure3.dir,3
2017,test/fixedbugs/issue20682.dir,3
2017,src/container/ring,3
2017,src/cmd/vendor/github.com/google/pprof/proto,3
2017,src/cmd/vendor/github.com/google/pprof/internal/plugin,3
2017,src/cmd/pprof/internal/fetch,3
2014,src/pkg/crypto/x509/pkix,3
2014,src/pkg/go/parser/testdata,3
2014,test/bench/shootout,3
2014,test/fixedbugs/issue6295.dir,3
2014,test/stress,3
2017,misc/cgo/testcshared/src/p,3
2017,misc/cgo/testplugin/src/host,3
2017,misc/cgo/testshared/src/depBase,3
2014,src/pkg/crypto,3
2017,misc/cgo/testshared/src/division,3
2017,src/cmd/go/internal/cmdflag,3
2017,src/cmd/go/internal/str,3
2017,src/cmd/go/internal/web,3
2017,src/cmd/go/testdata/src/empty/pkgtestxtest,3
2017,src/cmd/go/testdata/src/testcache,3
2017,src/cmd/internal/browser,3
2017,src/cmd/link/internal/loadpe,3
2017,src/cmd/link/internal/objfile,3
2017,misc/cgo/testshared/src/exe,3
2015,src/cmd/vet/testdata/incomplete,3
2020,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/cgocall,3
2020,src/cmd/vendor/golang.org/x/sys/internal/unsafeheader,3
2020,src/cmd/compile/internal/devirtualize,3
2020,src/cmd/compile/internal/gc/testdata,3
2020,src/cmd/compile/internal/gc/testdata/reproducible,3
2020,src/cmd/compile/internal/ssa/testdata,3
2020,src/cmd/compile/internal/types2/examples,3
2020,src/cmd/go/internal/doc,3
2020,src/cmd/go/internal/modfetch/zip_sum_test/testdata,3
2020,src/cmd/go/internal/modinfo,3
2020,src/cmd/go/internal/tool,3
2020,src/cmd/go/testdata/importcom/src/bad,3
2020,src/cmd/go/testdata/importcom/src/wrongplace,3
2020,src/cmd/go/testdata/importcycle/src/selfimport,3
2020,src/cmd/go/testdata/norunexample,3
2020,src/cmd/go/testdata/rundir,3
2020,src/cmd/go/testdata/rundir/sub,3
2020,src/cmd/go/testdata/src/empty/pkg,3
2020,src/cmd/go/testdata/src/empty/test,3
2020,misc/cgo/testshared/testdata/issue39777/b,3
2020,misc/cgo/testshared/testdata/issue39777/a,3
2020,misc/cgo/test/testdata/issue41761a,3
2020,misc/cgo/test/testdata/issue24161e2,3
2022,test/typeparam/structinit.dir,3
2015,src/cmd/new9l,3
2015,src/cmd/new8l,3
2015,src/cmd/new5l,3
2015,src/cmd/internal/gc/builtins,3
2015,src/cmd/go/testdata,3
2015,misc/cgo/testsigfwd,3
2015,misc/cgo/testshared/src/dep2,3
2020,src/cmd/go/testdata/src/empty/xtest,3
2015,misc/cgo/testcshared/src/libgo,3
2015,misc/cgo/stdio,3
2015,misc/cgo/gmp,3
2019,misc/cgo/testcarchive/testdata/libgo7,3
2019,misc/cgo/errors/src,3
2019,doc/play,3
2020,.github,3
2020,misc/cgo/test/testdata/issue24161e0,3
2020,misc/cgo/test/testdata/issue24161e1,3
2015,misc/cgo/testcarchive/src/p,3
2020,src/cmd/vendor/golang.org/x/tools/go/analysis/internal/analysisflags,3
2020,src/cmd/go/testdata/src/exclude/empty,3
2020,src/cmd/go/testdata/src/my.pkg,3
2020,src/cmd/go/testdata/testonly,3
2020,src/cmd/go/testdata/testonly2,3
2020,src/cmd/go/testdata/testvendor/src/p,3
2020,src/cmd/go/testdata/testvendor/src/q/vendor/x,3
2020,src/cmd/go/testdata/testvendor/src/q/y,3
2020,src/cmd/go/testdata/testvendor/src/q/z,3
2020,src/cmd/go/testdata/testvendor2/src/p,3
2020,src/cmd/go/testdata/testvendor2/vendor/x,3
2020,src/cmd/internal/bio,3
2020,src/cmd/internal/traceviewer,3
2020,src/cmd/link/internal/ld/testdata/issue39757,3
2020,src/cmd/link/internal/objfile,3
2020,src/cmd/link/testdata/testHashedSyms,3
2020,src/cmd/test2json,3
2020,src/cmd/vendor/golang.org/x/arch/arm64/arm64asm,3
2020,src/cmd/vendor/golang.org/x/arch/x86/x86asm,3
2020,src/cmd/vendor/golang.org/x/mod/sumdb/note,3
2020,src/cmd/go/testdata/testinternal4/src/q/j,3
2020,src/cmd/go/testdata/testinternal4/src/q/internal/x,3
2020,src/cmd/go/testdata/testinternal4/src/p,3
2020,src/cmd/go/testdata/testinternal3,3
2020,src/cmd/go/testdata/src/skipper,3
2020,src/cmd/go/testdata/src/testcycle/p1,3
2020,src/cmd/go/testdata/src/vend/dir1,3
2020,src/cmd/go/testdata/src/vend/vendor/p,3
2020,src/cmd/go/testdata/src/vend/vendor/q,3
2020,src/cmd/go/testdata/src/vend/vendor/strings,3
2020,src/cmd/go/testdata/src/vend/vendor/vend/dir1/dir2,3
2020,src/cmd/go/testdata/src/vend/x,3
2020,src/cmd/go/testdata/src/exclude/ignore,3
2020,src/cmd/go/testdata/src/vend/x/vendor/p,3
2020,src/cmd/go/testdata/src/vetcycle,3
2020,src/cmd/go/testdata/src/vetfail/p1,3
2020,src/cmd/go/testdata/testcover/pkg1,3
2020,src/cmd/go/testdata/testimport/p1,3
2020,src/cmd/go/testdata/testimport/p2,3
2020,src/cmd/go/testdata/testinternal,3
2020,src/cmd/go/testdata/testinternal2,3
2020,src/cmd/go/testdata/testinternal2/x/y/z/internal/w,3
2020,src/cmd/go/testdata/src/vend/x/vendor/r,3
2022,test/typeparam/mincheck.dir,3
2013,src/pkg/html,3
2022,test/typeparam/issue48280.dir,3
2016,test/ken,3
2016,test/linkname.dir,3
2022,src/cmd/go/internal/clean,3
2022,src/cmd/compile/internal/x86,3
2022,src/cmd/compile/internal/staticinit,3
2022,src/cmd/buildid,3
2022,src/cmd/asm/internal/flags,3
2022,src/archive/zip/testdata,3
2022,misc/ios,3
2021,src/cmd/compile/internal/loong64,3
2016,test/fixedbugs/issue16616.dir,3
2021,src/cmd/go/internal/imports/testdata/android,3
2021,src/cmd/link/internal/loong64,3
2021,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/composite,3
2021,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/tests,3
2021,src/compress/flate,3
2021,src/container/ring,3
2021,src/crypto,3
2021,src/encoding/ascii85,3
2021,src/go/importer,3
2021,src/go/internal/gcimporter/testdata,3
2021,src/net/rpc/jsonrpc,3
2021,src/cmd/go/internal/imports/testdata/illumos,3
2016,test/fixedbugs/issue15514.dir,3
2016,src/testing/iotest,3
2016,src/net/http/cgi/testdata,3
2016,misc/cgo/testcarchive/src/libgo3,3
2016,src/cmd/go/testdata/src/benchfatal,3
2016,src/cmd/go/testdata/src/cgocover3,3
2016,src/cmd/go/testdata/src/cgocover4,3
2016,src/cmd/go/testdata/src/run/internal,3
2016,src/cmd/go/testdata/src/run/subdir/internal/private,3
2016,src/cmd/go/testdata/src/vend/dir1,3
2016,src/cmd/go/testdata/src/vend/vendor/vend/dir1/dir2,3
2016,src/cmd/go/testdata/src/vend/x,3
2016,src/cmd/internal/unvendor,3
2016,src/cmd/pprof/internal/plugin,3
2016,src/cmd/pprof/internal/symbolizer,3
2016,src/cmd/vendor,3
2016,src/cmd/vet/testdata/cgo,3
2016,src/compress/gzip/testdata,3
2016,src/container/list,3
2016,src/encoding,3
2016,src/encoding/ascii85,3
2016,src/encoding/json/testdata,3
2016,src/go/internal/gcimporter/testdata/versions,3
2016,src/hash/adler32,3
2016,src/image,3
2016,src/internal/syscall/windows/sysdll,3
2021,src/testing/quick,3
2021,test/typeparam/issue49667.dir,3
2021,test/typeparam/issue49893.dir,3
2021,test/typeparam/structinit.dir,3
2012,test/fixedbugs/issue4370.dir,3
2012,test/fixedbugs/bug467.dir,3
2012,test/fixedbugs/bug437.dir,3
2012,test/fixedbugs/bug415.dir,3
2012,test/fixedbugs/bug396.dir,3
2012,test/fixedbugs/bug367.dir,3
2012,src/pkg/testing/script,3
2012,src/pkg/net/testdata,3
2012,src/pkg/net/http/fcgi,3
2012,src/pkg/net/http/cgi/testdata,3
2012,src/pkg/go/format,3
2012,src/pkg/go/build/cgotest,3
2012,src/pkg/exp/cookiejar,3
2012,src/pkg/errors,3
2012,src/pkg/encoding/git85,3
2012,src/pkg/encoding/ascii85,3
2012,src/pkg/debug/dwarf/testdata,3
2012,src/pkg/crypto/twofish,3
2012,src/pkg/crypto/openpgp/elgamal,3
2012,src/pkg/crypto/cast5,3
2012,src/pkg/compress/bzip2,3
2012,src/cmd/go/testdata/testimport,3
2012,src/cmd/go/testdata/errmsg,3
2018,src/testdata,3
2016,doc/progs,3
2018,src/runtime/debug,3
2018,src/internal/x/net/http/httpproxy,3
2022,misc/cgo/testcarchive,3
2022,test/typeparam/issue48306.dir,3
2018,misc/cgo/testplugin/src/checkdwarf,3
2018,src/cmd/asm,3
2018,src/cmd/doc/testdata,3
2018,src/cmd/go/internal/bug,3
2018,src/cmd/go/testdata/src/vetfail/p1,3
2018,src/cmd/link/internal/loadxcoff,3
2018,src/cmd/link/internal/mips,3
2018,src/cmd/link/internal/mips64,3
2018,src/cmd/pack,3
2018,src/cmd/test2json,3
2018,src/cmd/vendor/github.com/google/pprof/doc/developer,3
2018,src/cmd/vendor/github.com/google/pprof/internal/proftest,3
2018,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/asmdecl,3
2018,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/cgocall,3
2018,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/unsafeptr,3
2018,src/cmd/vet/internal/cfg,3
2018,src/compress/testdata,3
2018,src/go/internal/srcimporter,3
2018,src/internal/x/crypto/hkdf,3
2018,src/internal/x/net/dns/dnsmessage,3
2018,src/internal/x/net/http/httpguts,3
2018,src/net/http/httptrace,3
2016,doc/articles,3
2016,src/cmd/pprof/internal/fetch,3
2013,src/pkg/unicode/utf8,3
2013,test/fixedbugs/bug472.dir,3
2013,test/fixedbugs/issue4510.dir,3
2013,test/fixedbugs/issue4590.dir,3
2013,test/fixedbugs/issue4932.dir,3
2013,test/fixedbugs/issue5614.dir,3
2013,test/fixedbugs/issue6513.dir,3
2013,test/fixedbugs/bug191.dir,3
2022,src/cmd/go/internal/doc,3
2022,src/cmd/go/internal/imports/testdata/android,3
2022,src/cmd/go/internal/imports/testdata/illumos,3
2022,src/cmd/go/internal/tool,3
2022,src/cmd/internal/test2json,3
2022,src/cmd/link/internal/arm64,3
2022,src/cmd/test2json,3
2022,src/cmd/go/internal/get,3
2013,test/chan,3
2013,src/pkg/testing/quick,3
2013,src/pkg/net/rpc/jsonrpc,3
2013,misc/cgo/testtls,3
2013,misc/makerelease/windows,3
2013,src/cmd/go/testdata/errmsg,3
2013,src/cmd/prof,3
2013,src/pkg/archive/tar/testdata,3
2013,src/pkg/compress/lzw,3
2013,src/pkg/crypto/ecdsa,3
2013,src/pkg/crypto/elliptic,3
2013,src/pkg/debug/elf,3
2013,src/pkg/debug/goobj,3
2013,src/pkg/exp/ebnf,3
2013,src/pkg/exp/inotify,3
2012,misc/swig/stdio,3
2013,src/pkg/image/testdata,3
2013,src/pkg/net/http/fcgi,3
2022,src/cmd/vendor/golang.org/x/mod/modfile,3
2022,src/cmd/vendor/golang.org/x/term,3
2022,src/cmd/link/internal/s390x,3
2022,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/composite,3
2022,src/vendor/golang.org/x/crypto/chacha20poly1305,3
2022,src/testing/quick,3
2022,src/net/rpc/jsonrpc,3
2022,src/net/http/cgi,3
2022,src/cmd/vendor/golang.org/x/tools/go/analysis/internal/facts,3
2022,src/log/syslog,3
2022,src/log,3
2022,src/internal/trace,3
2022,src/internal/syscall/windows/registry,3
2022,src/internal/intern,3
2022,src/internal/goos,3
2022,src/mime/testdata,3
2022,src/image/gif,3
2022,src/go/importer,3
2022,src/encoding/ascii85,3
2022,src/embed,3
2022,src/crypto/internal/edwards25519/field/_asm,3
2022,src/crypto/internal/boring/sig,3
2022,src/crypto/hmac,3
2022,src/cmd/vendor/golang.org/x/tools/go/ast/astutil,3
2022,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/printf,3
2022,src/cmd/vendor/golang.org/x/tools/internal/lsp/fuzzy,3
2022,src/internal/goarch,3
2018,src/cmd/vendor/golang.org/x/crypto,4
2018,src/cmd/vendor/golang.org/x/arch/x86/x86asm,4
2018,src/cmd/vendor/github.com/google/pprof/third_party,4
2018,src/cmd/vendor/github.com/google/pprof/third_party/d3tip,4
2018,src/cmd/vendor/github.com/google/pprof/internal/plugin,4
2018,src/cmd/vendor/golang.org/x/tools/go/cfg,4
2018,src/cmd/vendor/github.com/ianlancetaylor/demangle,4
2018,src/cmd/vendor/golang.org/x/sys,4
2018,src/cmd/vendor/golang.org/x/tools,4
2018,src/cmd/vet/testdata/cgo,4
2018,src/cmd/vendor/golang.org/x/tools/go/ast/inspector,4
2018,src/cmd/vendor/golang.org/x/tools/go/analysis/internal/facts,4
2018,src/cmd/vendor/golang.org/x/tools/go/analysis/internal/unitchecker,4
2018,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/stdmethods,4
2018,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/shift,4
2018,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/lostcancel,4
2018,src/cmd/vendor/golang.org/x/sys/windows/svc/debug,4
2018,src/compress/bzip2/testdata,4
2018,misc/cgo/test/issue26213,4
2018,src/debug/gosym,4
2020,src/runtime/testdata/testwinlibsignal,4
2020,src/text/tabwriter,4
2020,src/vendor/golang.org/x/text/transform,4
2020,test/fixedbugs/issue15514.dir,4
2020,test/fixedbugs/issue18419.dir,4
2020,test/fixedbugs/issue19028.dir,4
2020,test/fixedbugs/issue36085.dir,4
2020,test/fixedbugs/issue43164.dir,4
2019,src/cmd/vet/testdata/src/testingpkg,4
2019,src/cmd/vet/testdata/src/tagtest,4
2019,src/cmd/vet/testdata/src/asm,4
2018,src/cmd/vendor/github.com/google/pprof/internal/binutils/testdata/lib_mac_64.dSYM/Contents/Resources/DWARF,4
2018,test/retjmp.dir,4
2018,test/ken,4
2018,test/fixedbugs/issue27836.dir,4
2018,test/fixedbugs/issue26341.dir,4
2018,test/fixedbugs/issue25984.dir,4
2018,test/fixedbugs/issue25055.dir,4
2018,test/fixedbugs/issue24801.dir,4
2018,test/fixedbugs/issue24761.dir,4
2018,test/fixedbugs/issue18911.dir,4
2018,src/vendor/golang_org/x/crypto/chacha20poly1305/internal/chacha20,4
2018,src/log/syslog,4
2018,src/internal/x/net/nettest,4
2018,src/internal/testenv,4
2018,src/image/internal/imageutil,4
2018,src/go/internal/gcimporter/testdata,4
2018,src/go/importer,4
2018,src/encoding/pem,4
2018,src/container/list,4
2018,src/cmd/vendor/github.com/google/pprof/internal/binutils/testdata/lib_mac_64.dSYM/Contents,4
2017,src/cmd/internal/edit,4
2017,src/cmd/go/internal/buildid,4
2017,src/crypto/x509/pkix,4
2017,src/crypto/subtle,4
2017,src/container/heap,4
2017,src/compress/lzw,4
2017,src/compress/gzip,4
2017,src/cmd/vendor/golang.org/x/arch/arm64/arm64asm/testdata,4
2017,src/cmd/vendor/github.com/google/pprof/internal/binutils/testdata,4
2017,src/cmd/vendor/github.com/google/pprof/doc/developer,4
2018,src/cmd/go/testdata/modlegacy/src/new,4
2018,src/cmd/go/testdata/src/badtest/badsyntax,4
2018,src/cmd/go/testdata/src/badtest/badvar,4
2018,src/cmd/go/testdata/src/coverdep2/p1,4
2018,src/cmd/go/testdata/src/coverdot2,4
2018,src/cmd/go/testdata/testcover/pkg1,4
2019,doc/articles,4
2019,misc/cgo/fortran,4
2019,misc/cgo/stdio/testdata/stdio,4
2019,misc/cgo/test/testdata/issue24161arg,4
2017,test/fixedbugs/issue23179.dir,4
2019,misc/cgo/test/testdata/issue26213,4
2019,misc/cgo/test/testdata/issue26430,4
2017,src/image/internal/imageutil,4
2017,src/io/ioutil,4
2017,src/os/signal/internal/pty,4
2017,src/testing/quick,4
2018,misc/cgo/test/issue26430,4
2018,misc/cgo/test/issue26743,4
2018,misc/cgo/testgodefs,4
2018,misc/cgo/testplugin/src/issue24351,4
2018,misc/trace,4
2018,src/archive/tar/testdata,4
2018,src/cmd/api/testdata/src/issue21181/dep,4
2018,src/cmd/asm/internal/lex,4
2018,src/cmd/go/internal/cmdflag,4
2018,src/cmd/go/internal/dirhash,4
2019,misc/cgo/test/testdata/issue26743,4
2018,src/cmd/go/internal/modfetch/bitbucket,4
2018,src/cmd/go/internal/modfetch/googlesource,4
2018,src/cmd/go/internal/tool,4
2018,src/cmd/go/internal/txtar,4
2018,src/cmd/go/testdata/badmod,4
2017,test/fixedbugs/issue22962.dir,4
2017,test/fixedbugs/issue22877.dir,4
2017,test/fixedbugs/issue19261.dir,4
2017,src/vendor/golang_org/x/text/transform,4
2017,src/vendor/golang_org/x/text/secure/bidirule,4
2017,src/vendor/golang_org/x/crypto/poly1305,4
2018,src/cmd/go/internal/modfetch/github,4
2018,src/cmd/vendor/github.com/google/pprof/internal/binutils/testdata/exe_mac_64.dSYM/Contents/Resources/DWARF,4
2019,misc/cgo/test/testdata/issue27054,4
2019,misc/cgo/test/testdata/issue8828,4
2019,src/cmd/vendor/golang.org/x/sys,4
2019,src/cmd/vendor/golang.org/x/sys/windows/svc/debug,4
2019,src/cmd/vendor/golang.org/x/tools,4
2019,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/tests,4
2019,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/unsafeptr,4
2018,src/cmd/link/internal/ld/testdata/issue10978,4
2018,src/cmd/vendor/github.com/google/pprof/driver,4
2018,src/cmd/vendor/github.com/google/pprof/internal/binutils/testdata/exe_mac_64.dSYM/Contents,4
2009,test/fixedbugs/bug191.dir,4
2009,src/runtime/linux/arm,4
2009,src/pkg/runtime/nacl,4
2017,src/cmd/vendor/github.com/google/pprof/doc,4
2017,src/cmd/pprof,4
2017,src/cmd/pack,4
2017,src/cmd/link/internal/loadelf,4
2017,src/cmd/internal/goobj/testdata,4
2018,misc/cgo/test/issue24161arg,4
2017,src/cmd/gofmt/testdata,4
2017,src/cmd/go/testdata/src/coverdep,4
2017,src/cmd/go/internal/tool,4
2017,src/cmd/go/internal/doc,4
2019,src/cmd/vendor/golang.org/x/crypto,4
2019,src/cmd/vendor/golang.org/x/arch/arm/armasm/testdata,4
2019,src/cmd/vendor/github.com/google/pprof/internal/symbolz,4
2019,src/cmd/vendor/github.com/google/pprof/internal/measurement,4
2019,misc/cgo/testcshared/testdata/go2c2go/m1,4
2020,src/os/testdata,4
2019,misc/cgo/testplugin/testdata/host,4
2019,misc/cgo/testplugin/testdata/iface,4
2019,misc/cgo/testplugin/testdata/issue18584,4
2019,misc/cgo/testplugin/testdata/issue18676,4
2019,misc/cgo/testplugin/testdata/issue19418,4
2019,misc/cgo/testplugin/testdata/issue19534,4
2019,misc/cgo/testplugin/testdata/issue22295.pkg,4
2019,misc/cgo/testplugin/testdata/issue24351,4
2019,misc/cgo/test/testdata/issue30527,4
2019,misc/cgo/testplugin/testdata/plugin1,4
2019,misc/cgo/testshared/testdata/exe,4
2019,misc/trace,4
2019,src/archive/zip/testdata,4
2019,src/cmd/compile/internal/riscv64,4
2019,src/cmd/go/internal/imports/testdata/import1,4
2019,src/cmd/go/internal/web2,4
2019,src/cmd/go/testdata/local,4
2019,src/cmd/go/testdata/local/easysub,4
2019,src/cmd/link/testdata,4
2019,src/cmd/vendor/github.com/google/pprof/internal/elfexec,4
2019,misc/cgo/testplugin/testdata/plugin2,4
2020,src/net/internal/socktest,4
2019,test/fixedbugs/issue34503.dir,4
2020,src/internal/sysinfo,4
2016,test/fixedbugs/bug480.dir,4
2016,test/fixedbugs/bug479.dir,4
2016,test/fixedbugs/bug478.dir,4
2016,test/fixedbugs/bug468.dir,4
2016,test/fixedbugs/bug466.dir,4
2016,test/fixedbugs/bug465.dir,4
2016,test/fixedbugs/bug460.dir,4
2016,test/fixedbugs/bug448.dir,4
2016,test/fixedbugs/bug424.dir,4
2016,test/fixedbugs/bug415.dir,4
2016,test/fixedbugs/bug414.dir,4
2016,test/fixedbugs/bug407.dir,4
2016,test/fixedbugs/bug404.dir,4
2016,test/fixedbugs/bug396.dir,4
2016,test/fixedbugs/bug369.dir,4
2016,test/fixedbugs/bug345.dir,4
2016,test/fixedbugs/bug335.dir,4
2016,test/fixedbugs/bug313.dir,4
2016,test/fixedbugs/bug306.dir,4
2009,src/pkg/debug/dwarf/testdata,4
2009,src/lib/runtime/linux/arm,4
2016,test/fixedbugs/bug488.dir,4
2016,test/fixedbugs/issue11053.dir,4
2016,test/fixedbugs/issue15071.dir,4
2016,test/fixedbugs/issue15071.dir/exp,4
2015,src/debug/plan9obj/testdata,4
2015,src/go/importer,4
2015,src/go/token,4
2015,src/image/png/testdata,4
2015,src/internal/format,4
2015,src/os/user,4
2015,test/fixedbugs/gcc67968.dir,4
2015,test/fixedbugs/issue10066.dir,4
2015,test/fixedbugs/issue10700.dir,4
2015,test/fixedbugs/issue11053.dir,4
2009,src/lib/rand,4
2015,test/fixedbugs/issue9537.dir,4
2016,test/uintptrescapes.dir,4
2016,test/interface/recursive1.dir,4
2016,test/import2.dir,4
2016,test/fixedbugs/issue4252.dir,4
2016,test/fixedbugs/issue3552.dir,4
2016,test/fixedbugs/issue15920.dir,4
2016,test/fixedbugs/issue15838.dir,4
2016,test/fixedbugs/issue15646.dir,4
2016,test/fixedbugs/issue15572.dir,4
2016,test/fixedbugs/issue15470.dir,4
2015,test/interface,4
2015,src/debug/macho/testdata,4
2009,src/lib/path,4
2009,src/lib/malloc,4
2016,src/crypto,4
2016,src/cmd/pprof/internal/symbolz,4
2016,src/cmd/pprof/internal/commands,4
2016,src/cmd/link/internal/mips,4
2016,src/cmd/internal/pprof/symbolz,4
2016,src/cmd/internal/pprof/symbolizer,4
2016,src/cmd/internal/pprof/plugin,4
2016,src/cmd/internal/pprof/fetch,4
2016,src/cmd/internal/gcprog,4
2016,misc/swig/stdio,4
2016,misc/git,4
2016,misc/cgo/testtls,4
2016,misc/cgo/testshared/src/implicitcmd,4
2016,misc/cgo/testshared/src/implicit,4
2016,misc/cgo/testshared/src/explicit,4
2016,misc/cgo/testplugin/src/plugin1,4
2016,misc/cgo/fortran/helloworld,4
2016,misc/android,4
2019,src/encoding/pem,4
2019,src/debug/dwarf/testdata,4
2019,src/crypto/ed25519/internal/edwards25519,4
2016,src/crypto/rc4,4
2016,src/crypto/x509/pkix,4
2016,src/go/format,4
2016,src/go/internal/gccgoimporter/testdata,4
2009,src/lib/lang,4
2009,src/lib/hash/sha1,4
2009,src/lib/hash/md5,4
2009,src/lib/format,4
2009,src/lib/container/list,4
2009,src/lib/bignum,4
2009,misc/xcode,4
2016,test/fixedbugs/bug302.dir,4
2016,test/fixedbugs/bug282.dir,4
2016,test/fixedbugs/bug160.dir,4
2009,src/lib/once,4
2016,test/fixedbugs/bug106.dir,4
2016,test/fixedbugs/bug083.dir,4
2016,test/ddd2.dir,4
2016,test/bugs,4
2016,src/vendor/golang_org/x/net/idna,4
2016,src/vendor/golang.org/x/net/lex/httplex,4
2016,src/runtime/pprof/internal/gzip0,4
2016,src/net/http/fcgi,4
2016,src/log,4
2019,src/compress/gzip/testdata,4
2016,src/go/internal/srcimporter,4
2016,test/fixedbugs/bug088.dir,4
2020,src/net/http/internal,4
2015,src/crypto/sha512,4
2015,src/cmd/vet/testdata/tagtest,4
2020,src/cmd/link/testdata/testRO,4
2020,src/cmd/internal/codesign,4
2017,src/builtin,4
2017,misc/trace,4
2017,misc/swig/stdio,4
2017,misc/cgo/testplugin/src/issue22295.pkg,4
2017,misc/cgo/testplugin/src/issue19418,4
2017,misc/cgo/testplugin/src/issue18584,4
2019,src/go/token,4
2019,src/image,4
2019,src/image/jpeg,4
2019,src/internal/goroot,4
2019,src/net/http/httptrace,4
2019,src/net/rpc,4
2019,src/regexp/syntax,4
2019,src/runtime/testdata/testwinlib,4
2019,src/vendor/golang.org/x/crypto/internal/subtle,4
2019,src/vendor/golang.org/x/net/http/httpguts,4
2019,src/vendor/golang_org/x/net/nettest,4
2019,test/fixedbugs/issue29612.dir,4
2019,test/fixedbugs/issue30659.dir,4
2020,src/cmd/oldlink/testdata,4
2020,src/cmd/vendor/golang.org/x/mod/semver,4
2020,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/framepointer,4
2020,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/testinggoroutine,4
2020,src/internal/abi,4
2020,src/image/internal/imageutil,4
2020,src/image/color/palette,4
2020,src/go/scanner,4
2020,src/go/parser/testdata/issue42951/not_a_file.go,4
2020,src/go/importer,4
2020,src/go/build/testdata/cgo_disabled,4
2020,src/encoding/pem,4
2020,src/encoding/base32,4
2020,src/encoding/ascii85,4
2019,test/fixedbugs/issue30907.dir,4
2020,src/embed/internal/embedtest/testdata/i/j/k,4
2020,src/embed/internal/embedtest/testdata/_hidden,4
2020,src/embed/internal/embedtest/testdata/.hidden/more,4
2020,src/embed/internal/embedtest/testdata/.hidden/_more,4
2020,src/embed/internal/embedtest/testdata/.hidden/.more,4
2020,src/embed/internal/embedtest/testdata/.hidden,4
2020,src/crypto/ed25519/internal/edwards25519,4
2020,src/crypto/dsa,4
2020,src/crypto/des,4
2020,src/crypto/boring,4
2020,src/cmd/vendor/golang.org/x/tools/go/analysis/passes/unusedresult,4
2020,src/embed/internal/embedtest/testdata/i,4
